"CN","HABTYPCD","PUB_CD","SCIENTIFIC_NAME","COMMON_NAME","VALID","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"3725865010690","01120","205","PIPO/PUTR2","ponderosa pine/antelope bitterbrush","Y","",2004-10-19,"10690","",,""
"3725866010690","011200","205","PIPO/PUTR2-PUTR2","ponderosa pine/antelope bitterbrush-antelope bitterbrush","Y","",2004-10-19,"10690","",,""
"3725867010690","011201","205","PIPO/PUTR2-PSSPS","ponderosa pine/antelope bitterbrush-bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3725868010690","011202","205","PIPO/PUTR2-FEID","ponderosa pine/antelope bitterbrush-Idaho fescue","Y","",2004-10-19,"10690","",,""
"3725869010690","01121","205","PIPO/QUGA","ponderosa pine/Gambel oak","Y","",2004-10-19,"10690","",,""
"3725870010690","011210","205","PIPO/QUGA-QUGA","ponderosa pine/Gambel oak-Gambel oak","Y","",2004-10-19,"10690","",,""
"3725871010690","011211","205","PIPO/QUGA-FEAR2","ponderosa pine/Gambel oak-Arizona fescue","Y","",2004-10-19,"10690","",,""
"3725872010690","011212","205","PIPO/QUGA-CAGE2","ponderosa pine/Gambel oak-Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3725873010690","011213","205","PIPO/QUGA-SYOR2","ponderosa pine/Gambel oak-mountain snowberry","Y","",2004-10-19,"10690","",,""
"3725874010690","011214","205","PIPO/QUGA-BOGR2","ponderosa pine/Gambel oak-blue grama","Y","",2004-10-19,"10690","",,""
"3725875010690","011215","205","PIPO/QUGA-MULO","ponderosa pine/Gambel oak-longtongue muhly","Y","",2004-10-19,"10690","",,""
"3725876010690","011216","205","PIPO/QUGA-SCSC","ponderosa pine/Gambel oak-little bluestem","Y","",2004-10-19,"10690","",,""
"3725877010690","011217","205","PIPO/QUGA-PIED","ponderosa pine/Gambel oak-twoneedle pinyon","Y","",2004-10-19,"10690","",,""
"3725878010690","01122","205","PIPO/PRVI","ponderosa pine/chokecherry","Y","",2004-10-19,"10690","",,""
"3725879010690","011220","205","PIPO/PRVI-PRVI","ponderosa pine/chokecherry-chokecherry","Y","",2004-10-19,"10690","",,""
"3725880010690","011221","205","PIPO/PRVI-SHCA","ponderosa pine/chokecherry-russet buffaloberry","Y","",2004-10-19,"10690","",,""
"3725881010690","01123","205","PIPO/SPBE2","ponderosa pine/white spirea","Y","",2004-10-19,"10690","",,""
"3725882010690","01124","205","PIPO/SYAL","ponderosa pine/common snowberry","Y","",2004-10-19,"10690","",,""
"3725883010690","011240","205","PIPO/SYAL-SYAL","ponderosa pine/common snowberry-common snowberry","Y","",2004-10-19,"10690","",,""
"3725884010690","011241","205","PIPO/SYAL-BASA3","ponderosa pine/common snowberry-arrowleaf balsamroot","Y","",2004-10-19,"10690","",,""
"3725885010690","011242","205","PIPO/SYAL-ORAS","ponderosa pine/common snowberry-roughleaf ricegrass","Y","",2004-10-19,"10690","",,""
"3725886010690","011243","205","PIPO/SYAL-MARE11","ponderosa pine/common snowberry-creeping barberry","Y","",2004-10-19,"10690","",,""
"3725887010690","01125","205","PIPO/PSSPS","ponderosa pine/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3725888010690","01126","205","PIPO/CAINH2","ponderosa pine/sun sedge","Y","",2004-10-19,"10690","",,""
"3725889010690","01127","205","PIPO/BOGR2","ponderosa pine/blue grama","Y","",2004-10-19,"10690","",,""
"3725890010690","011270","205","PIPO/BOGR2-BOGR2","ponderosa pine/blue grama-blue grama","Y","",2004-10-19,"10690","",,""
"3725891010690","011272","205","PIPO/BOGR2-ANHA","ponderosa pine/blue grama-sand bluestem","Y","",2004-10-19,"10690","",,""
"3725892010690","011100","205","PIPO/FEID-FEID","ponderosa pine/Idaho fescue-Idaho fescue","Y","",2004-10-19,"10690","",,""
"3725893010690","011274","205","PIPO/BOGR2-PIED","ponderosa pine/blue grama-twoneedle pinyon","Y","",2004-10-19,"10690","",,""
"3725894010690","011275","205","PIPO/BOGR2-QUGA","ponderosa pine/blue grama-Gambel oak","Y","",2004-10-19,"10690","",,""
"3725895010690","011277","205","PIPO/BOGR2-VIAR2","ponderosa pine/blue grama-canyon grape","Y","",2004-10-19,"10690","",,""
"3725896010690","01128","205","PIPO/QUHY","ponderosa pine/silverleaf oak","Y","",2004-10-19,"10690","",,""
"3725897010690","011330","205","PIPO/MUMO","ponderosa pine/mountain muhly","Y","",2004-10-19,"10690","",,""
"3725898010690","011340","205","PIPO/MUVI2","ponderosa pine/screwleaf muhly","Y","",2004-10-19,"10690","",,""
"3725899010690","011341","205","PIPO/MUVI2-QUGA","ponderosa pine/screwleaf muhly-Gambel oak","Y","",2004-10-19,"10690","",,""
"3725900010690","011342","205","PIPO/MUVI2-MUVI2","ponderosa pine/screwleaf muhly-screwleaf muhly","Y","",2004-10-19,"10690","",,""
"3725901010690","011343","205","PIPO/MUVI2-BOGR2","ponderosa pine/screwleaf muhly-blue grama","Y","",2004-10-19,"10690","",,""
"3725902010690","011350","205","PIPO/ACHY","ponderosa pine/Indian ricegrass","Y","",2004-10-19,"10690","",,""
"3725903010690","01136","205","PIPO/QUGR3","ponderosa pine/gray oak","Y","",2004-10-19,"10690","",,""
"3725904010690","011360","205","PIPO/QUGR3-MUMO","ponderosa pine/gray oak-mountain muhly","Y","",2004-10-19,"10690","",,""
"3725905010690","011361","205","PIPO/QUGR3-MULO","ponderosa pine/gray oak-longtongue muhly","Y","",2004-10-19,"10690","",,""
"3725906010690","011362","205","PIPO/QUGR3-QUGR3","ponderosa pine/gray oak-gray oak","Y","",2004-10-19,"10690","",,""
"3725907010690","01137","205","PIPO/QUPA4","ponderosa pine/wavyleaf oak","Y","",2004-10-19,"10690","",,""
"3725908010690","011370","205","PIPO/QUPA4-QUPA4","ponderosa pine/wavyleaf oak-wavyleaf oak","Y","",2004-10-19,"10690","",,""
"3725909010690","011371","205","PIPO/QUPA4-MUDU","ponderosa pine/wavyleaf oak-pine muhly","Y","",2004-10-19,"10690","",,""
"3725910010690","011372","205","PIPO/QUPA4-MULO","ponderosa pine/wavyleaf oak-longtongue muhly","Y","",2004-10-19,"10690","",,""
"3725911010690","011390","205","PIPO/MUVI2-FEAR2","ponderosa pine/screwleaf muhly-Arizona fescue","Y","",2004-10-19,"10690","",,""
"3725912010690","011391","205","PIPO/MUVI2-FEAR2/BOGR2","ponderosa pine/screwleaf muhly-Arizona fescue/blue grama","Y","",2004-10-19,"10690","",,""
"3725913010690","011410","205","PIPO/QUAR","ponderosa pine/Arizona white oak","Y","",2004-10-19,"10690","",,""
"3725914010690","0114100","205","PIPO/QUAR-QUAR","ponderosa pine/Arizona white oak-Arizona white oak","Y","",2004-10-19,"10690","",,""
"3725915010690","0114101","205","PIPO/QUAR-BOGR2","ponderosa pine/Arizona white oak-blue grama","Y","",2004-10-19,"10690","",,""
"3725916010690","011430","205","PIPO/QURU4","ponderosa pine/netleaf oak","Y","",2004-10-19,"10690","",,""
"3725917010690","011440","205","PIPO/QUEM","ponderosa pine/Emory oak","Y","",2004-10-19,"10690","",,""
"3725918010690","011500","205","PIPO","ponderosa pine (rockland)","Y","",2004-10-19,"10690","",,""
"197237182020004","CHS163","647","TSHE/MANE2/OXOR-NWO Cascades","Western hemlock/dwarf Oregon grape/Oregon oxalis-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237183020004","CHS164","647","TSHE/MANE2/POMU-NWO Cascades","Western hemlock/dwarf Oregon grape/swordfern-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237184020004","CHS228","647","TSHE/ACCI/POMU-NWO Cascades","Western hemlock/vine maple/swordfern-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237185020004","CHS232","647","TSHE/ACCI-GASH/POMU-NWO Cascades","Western hemlock/vine maple-salal/swordfern-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237186020004","CHS350","647","TSHE/RHMA3-GASH-NWO Cascades","Western hemlock/rhododendron-salal-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237187020004","CHS356","647","TSHE/RHMA3-MANE2-NWO Cascades","Western hemlock/rhododendron-dwarf Oregon grape-NWO Cascades","Y","",2013-05-06,"20004","",,""
"197237188020004","CHS357","647","TSHE/RHMA3/XETE","Western hemlock/rhododendron/bear grass","Y","",2013-05-06,"20004","",,""
"197237189020004","CHS525","647","TSHE/OPHO/MAST4","Western hemlock/devil???s club/starry false Solomon???s seal","Y","",2013-05-06,"20004","",,""
"197237190020004","CMG212","647","TSME/LUDI","Mountain hemlock/forked woodrush","Y","",2013-05-06,"20004","",,""
"197237191020004","CMS117","647","TSME/ARNE","Mountain hemlock/pinemat manzanita","Y","",2013-05-06,"20004","",,""
"197237192020004","CMS118","647","TSME/VASC-NWO","Mountain hemlock/grouse huckleberry-NWO","Y","",2013-05-06,"20004","",,""
"197237193020004","CMS224","647","TSME/VAME/XETE-NWO","Mountain hemlock/big huckleberry/beargrass-NWO","Y","",2013-05-06,"20004","",,""
"197237194020004","CMS225","647","TSME/MEFE-NOW","Mountain hemlock/fool???s huckleberry-NWO","Y","",2013-05-06,"20004","",,""
"197237195020004","CMS226","647","TSME/RHAL2/CLUN2","Mountain hemlock/Cascades azalea/queencup beadlily","Y","",2013-05-06,"20004","",,""
"197237196020004","CMS227","647","TSME/RHAL2/XETE","Mountain hemlock/Cascades azalea/beargrass","Y","",2013-05-06,"20004","",,""
"197237197020004","CMS228","647","TSME/VAME-SOSI2","Mountain hemlock/big huckleberry-Sitka mountain ash","Y","",2013-05-06,"20004","",,""
"197237198020004","CMS229","647","TSME/VAME/CLUN2-NWO","Mountain hemlock/big huckleberry/queencup beadlily-NOW","Y","",2013-05-06,"20004","",,""
"197237199020004","CMS613","647","TSME/RHMA3-NWO","Mountain hemlock/western rhododendron-NWO","Y","",2013-05-06,"20004","",,""
"197237200020004","CWF211","647","ABGR/CHUM","Grand fir/prince???s pine","Y","",2013-05-06,"20004","",,""
"197237201020004","CWS521","647","ABGR/ARUV","Grand fir/kinnikinnick","Y","",2013-05-06,"20004","",,""
"197237202020004","CWS522","647","ABGR/MANE2","Grand fir/dwarf Oregon grape","Y","",2013-05-06,"20004","",,""
"197237203020004","CWS527","647","ABGR/ACCI/POMU","Grand fir/vine maple/sword fern","Y","",2013-05-06,"20004","",,""
"197237204020004","CWS528","647","ABGR/MANE2-GASH","Grand fir/dwarf Oregon grape-salal","Y","",2013-05-06,"20004","",,""
"197237205020004","CWS529","647","ABGR/HODI/POMU","Grand fir/oceanspray/swordfern","Y","",2013-05-06,"20004","",,""
"197237206020004","CWS555","647","ABGR/COCO6/VAHE","Grand fir/California hazel/inside-out flower","Y","",2013-05-06,"20004","",,""
"197237207020004","CWS622","647","ABGR/TODI","Grand fir/poison oak","Y","",2013-05-06,"20004","",,""
"25208330000440","CPG121","638","PIPO/AGSP","Ponderosa Pine/Bluebunch Wheatgrass","Y","",2014-07-17,"440","",,""
"25208331000440","CPG122","638","PIPO/FEID","Ponderosa Pine/Idaho Fescue","Y","",2014-07-17,"440","",,""
"25208332000440","CPS227","638","PIPO/PUTR","Ponderosa Pine/Bitterbrush","Y","",2014-07-17,"440","",,""
"25208333000440","CPS521","638","PIPO/SYAL","Ponderosa Pine/Snowberry","Y","",2014-07-17,"440","",,""
"25208334000440","CDS627","638","PSME/SYAL","Douglas-fir/Snowberry","Y","",2014-07-17,"440","",,""
"25208335000440","CDS715","638","PSME/PHMA","Douglas-fir/Ninebark","Y","",2014-07-17,"440","",,""
"25208336000440","CDG131","638","PSME/CARU","Douglas-fir/Pinegrass","Y","",2014-07-17,"440","",,""
"25208337000440","CWF313","638","ABGR/LIBO","Grand fir/Twinflower","Y","",2014-07-17,"440","",,""
"25208338000440","CCF221","638","THPL/CLUN","Western redcedar/Queencup beadlily","Y","",2014-07-17,"440","",,""
"25208339000440","CHF311","638","TSHE/CLUN","Western hemlock/Queencup beadlily","Y","",2014-07-17,"440","",,""
"3507393000440","103","112","POAN3","narrowleaf cotonwood/recent alluvial barr","Y","",2012-02-07,"440","",,""
"3507394000440","104","112","POAN3","narrowleaf cotonwood/herbaceous","Y","",2012-02-07,"440","",,""
"3507395000440","105","112","POAN3/SYOC","narrowleaf cottonleaf/western snowberry","Y","",2012-02-07,"440","",,""
"3507396000440","106","112","POAN3/COSES","narrowleaf cottonwood/redosier dogwood","Y","",2012-02-07,"440","",,""
"3507397000440","111","112","ACNE2/PRVI","boxelder/chokecherry","Y","",2012-02-07,"440","",,""
"3507398000440","113","112","PODEM/COSES","plains cottonwood/redosier deogwood","Y","",2012-02-07,"440","",,""
"3507399000440","114","112","PODEM","plains cottonwood/herbaceous","Y","",2012-02-07,"440","",,""
"3507400000440","115","112","PODEM","plains cottonwood/recent alluvial bar","Y","",2012-02-07,"440","",,""
"3507401000440","116","112","PODEM/SYOC","plains cottonwood/western snowberry","Y","",2012-02-07,"440","",,""
"3507402000440","117","112","POTR5/MARE11","quaking aspen/creeping barberry","Y","",2012-02-07,"440","",,""
"3507403000440","118","112","POTR5/CACA4","quakingaspen/bluejoint","Y","",2012-02-07,"440","",,""
"3507404000440","119","112","POTR5/COSES","quaking aspen/redoiser dogwood","Y","",2012-02-07,"440","",,""
"3507405000440","120","112","POTR5/OSOC","quaking aspen/western sweetroot","Y","",2012-02-07,"440","",,""
"3507406000440","121","112","POTR5/POPR","quaking aspen/Kentucky bluegrass","Y","",2012-02-07,"440","",,""
"3507407000440","122","112","POBAT/COSES","black cottonwood/redosier dogwood","Y","",2012-02-07,"440","",,""
"3507408000440","123","112","POBAT","black cottonwood/herbaceous","Y","",2012-02-07,"440","",,""
"3507409000440","124","112","POBAT","black cottonwood/recent alluvial bar","Y","",2012-02-07,"440","",,""
"3507410000440","125","112","POBAT/SYOR","Black cottonwood/western snowberry","Y","",2012-02-07,"440","",,""
"3507411000440","153","112","BEOC2","water birch","Y","",2012-02-07,"440","",,""
"3507412000440","181","112","PIPO/COSES","ponderosa pine/redosier dogwood","Y","",2012-02-07,"440","",,""
"3507413000440","400","112","JUSC2/COSES","Rocky Mountain juniper/redosier dogwood","Y","",2012-02-07,"440","",,""
"3507414000440","44","112","PIEN/LYAM3","Engelmann spruce/American skunkcabbage","Y","",2012-02-07,"440","",,""
"3507415000440","631","112","ABLA/LEGL","subalpine fir/western labrador tea","Y","",2012-02-07,"440","",,""
"3507416000440","632","112","ABLA/LEGL-CACA4","subalpine fir/western labrador tea-bluejoint","Y","",2012-02-07,"440","",,""
"3507417000440","633","112","ABLA/LEGL-LEGL","subalpine fir/western labrador tea-western labrador tea","Y","",2012-02-07,"440","",,""
"3507418000440","637","112","ABLA/STAM2-MEFE","subalpine fir/claspleaf twistedstalk-rusty menziesia","Y","",2012-02-07,"440","",,""
"3507419000440","700","112","PSME/COSES","Dougals-fir/redosier dogwood","Y","",2012-02-07,"440","",,""
"3507420000440","100001","114","PASM/CAFI","Western wheatgrass/threadleaf sedge","Y","",2012-02-07,"440","",,""
"3507421000440","100005","114","PSSPS/BOCU","bluebunch wheatgrass/sideoats grama","Y","",2012-02-07,"440","",,""
"3507422000440","100006","114","PSSPS/CAFI","bluebunch wheatgrass/threadleaf sedge","Y","",2012-02-07,"440","",,""
"3507423000440","100010","114","SCSCS/CAFI","little bluestem/threadleaf sedge","Y","",2012-02-07,"440","",,""
"3507424000440","100013","114","ARCA13/PASM","silver sagebrush/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507425000440","100014","114","ARTR2/PASM","big sagebrush/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507426000440","100015","114","ARTR2/PSSPS","big sagebrush/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507427000440","100021","114","CALO/CAINH2","prarie sandreed/sunsedge","Y","",2012-02-07,"440","",,""
"3507428000440","100023","114","FEID/CAINH2","Idaho fescue/sunsedge","Y","",2012-02-07,"440","",,""
"3507429000440","100024","114","FRPE/PRVI","green ash/chokecherry","Y","",2012-02-07,"440","",,""
"3507430000440","100028","114","JUHO2/CAINH2","creeping juniper/sunsedge","Y","",2012-02-07,"440","",,""
"3507431000440","100029","114","JUSC2/PSSPS","rocky mountain juniper/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507432000440","100030","114","JUSC2/PIMI7","rocky mountain juniper/littleseed ricegrass","Y","",2012-02-07,"440","",,""
"3507433000440","100032","114","PIPO/PSSPS","ponderosa pine/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507434000440","100033","114","PIPO/CAINH2","ponderosa pine/sunsedge","Y","",2012-02-07,"440","",,""
"3507435000440","100034","114","PIPO/FEID","ponderosa pine/Idaho fescue","Y","",2012-02-07,"440","",,""
"3507436000440","100035","114","PIPO/JUCO6","ponderosa pine/common juniper","Y","",2012-02-07,"440","",,""
"3507437000440","100037","114","PIPO/PRVI","ponderosa pine/chokecherry","Y","",2012-02-07,"440","",,""
"3507438000440","100040","114","POTR5/MARE11","quaking aspen/Oregon grape","Y","",2012-02-07,"440","",,""
"3507439000440","100046","114","RHAR4/PSSPS","fragrant sumac/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507440000440","100047","114","RHAR4/CAFI","fragrant sumac/threadleaf sedge","Y","",2012-02-07,"440","",,""
"3507441000440","100048","114","RHAR4/FEID","fragrant sumac/Idaho fescue","Y","",2012-02-07,"440","",,""
"3507442000440","100049","114","SAVE4/PASM","greasewood/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507443000440","100050","114","SAVE4/PSSPS","greasewood/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507444000440","100052","114","SHAR","silver buffaloberry","Y","",2012-02-07,"440","",,""
"3507445000440","100054","114","HECOC8/CAFI","needle and thread/threadleaf sedge","Y","",2012-02-07,"440","",,""
"3507446000440","100055","114","HECOC8/CAINH2","needle and thread/sunsedge","Y","",2012-02-07,"440","",,""
"3507447000440","100056","114","SYOC","western snowberry","Y","",2012-02-07,"440","",,""
"3507448000440","100","115","PASM/NAVI4","western wheatgrass/green needlegrass","Y","",2012-02-07,"440","",,""
"3507449000440","1000","115","ARCA13/PASM","silver sagebrush/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507450000440","1100","115","ARTRW8/PASM","Wyoming big sagebrush/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507451000440","1200","115","ARTRW8/PSSPS","Wyoming big sagebrush/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507452000440","1300","115","ATCO/SRTRW8","Shadescale saltbrush/Wyoming big sagebrush","Y","",2012-02-07,"440","",,""
"3507453000440","1400","115","JUHO2/SCSCS","creeping juniper/little bluestem","Y","",2012-02-07,"440","",,""
"3507454000440","1500","115","DAFR6/SCSCS","shrubby cinquefoil/little bluestem","Y","",2012-02-07,"440","",,""
"3507455000440","1600","115","RHAR4/PSSPS","fragrant sumac/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507456000440","1700","115","RHAR4/MUCU3","fragrant sumac/plains muhley","Y","",2012-02-07,"440","",,""
"3507457000440","1800","115","SAVE4/PASM","greasewood/western wheatgrass","Y","",2012-02-07,"440","",,""
"3507458000440","1900","115","SAVE4/PSSPS","greasewood/bluebunch wheatgrass","Y","",2012-02-07,"440","",,""
"3507459000440","200","115","SCSCS/CAFI","little bluestem/threadleaf sedge","Y","",2012-02-07,"440","",,""
